date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1419,39689.68,0,0
2022-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",1994,64660.74,0,0
2022-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",2100,50834.26,0,0
2022-07-01,Y62,"NORTH WEST COMMISSIONING REGION",2131,9624.25,0,0
2022-07-01,Y60,"MIDLANDS COMMISSIONING REGION",3148,95407.19,0,0
2022-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3326,222562.26,0,0
2022-08-01,Y56,"LONDON COMMISSIONING REGION",876,19952.02,0,0
2022-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1655,45930.76,0,0
2022-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",2221,60135.73,0,0
2022-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",2238,77177.73,0,0
2022-08-01,Y62,"NORTH WEST COMMISSIONING REGION",2303,17370.43,0,0
2022-08-01,Y60,"MIDLANDS COMMISSIONING REGION",3426,117644.05,0,0
2022-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3692,260950.3,0,0
2022-09-01,Y56,"LONDON COMMISSIONING REGION",810,14937.2,0,0
2022-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1500,45485.34,0,0
2022-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",1987,66798.88,0,0
2022-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",2129,56163.87,0,0
2022-09-01,Y62,"NORTH WEST COMMISSIONING REGION",2204,13329.93,0,0
2022-09-01,Y60,"MIDLANDS COMMISSIONING REGION",3192,108179.52,0,0
2022-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3459,236212.37,0,0
2022-10-01,Y56,"LONDON COMMISSIONING REGION",775,17009.25,0,0
2022-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1488,46827.74,0,0
2022-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",1952,79370.1,0,0
2022-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",2069,64705.17,0,0
2022-10-01,Y62,"NORTH WEST COMMISSIONING REGION",2147,11431.81,0,0
2022-10-01,Y60,"MIDLANDS COMMISSIONING REGION",3127,130533.4,0,0
2022-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3430,269607.62,0,0
2022-11-01,Y56,"LONDON COMMISSIONING REGION",824,17146.24,0,0
2022-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1572,50675.6,0,0
2022-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",1978,81442.59,0,0
2022-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",2034,61315.34,0,0
2022-11-01,Y62,"NORTH WEST COMMISSIONING REGION",2191,13016.4,0,0
2022-11-01,Y60,"MIDLANDS COMMISSIONING REGION",3141,129824.5,0,0
2022-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3618,279365.16,0,0
2022-12-01,Y56,"LONDON COMMISSIONING REGION",751,17645.81,0,0
2022-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1533,55974.7,0,0
2022-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",1926,79853.15,0,0
2022-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",2031,66665.24,0,0
2022-12-01,Y62,"NORTH WEST COMMISSIONING REGION",2189,13551.37,0,0
2022-12-01,Y60,"MIDLANDS COMMISSIONING REGION",3104,136835.37,0,0
2022-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3575,294846.22,0,0
2023-01-01,Y56,"LONDON COMMISSIONING REGION",854,17167.9,0,0
2023-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1571,44459.34,0,0
2023-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",1940,69307.49,0,0
2023-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",2044,57073.66,0,0
2023-01-01,Y62,"NORTH WEST COMMISSIONING REGION",2130,11903.98,0,0
2023-01-01,Y60,"MIDLANDS COMMISSIONING REGION",3079,116538.53,0,0
2023-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3653,247930.78,0,0
2023-02-01,Y56,"LONDON COMMISSIONING REGION",717,13880.63,0,0
2023-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1470,42536.99,0,0
2023-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",1804,66460.7,0,0
2023-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",1863,51730.51,0,0
2023-02-01,Y62,"NORTH WEST COMMISSIONING REGION",1938,10541.76,0,0
2023-02-01,Y60,"MIDLANDS COMMISSIONING REGION",2849,104865.08,0,0
2023-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3314,226666.21,0,0
2023-03-01,Y56,"LONDON COMMISSIONING REGION",783,12783.08,0,0
2023-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1644,46404.21,0,0
2023-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",1906,65470.32,0,0
2023-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",2207,62261.23,0,0
2023-03-01,Y62,"NORTH WEST COMMISSIONING REGION",2245,11323.13,0,0
2023-03-01,Y60,"MIDLANDS COMMISSIONING REGION",3193,121342.36,0,0
2023-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3639,247943.57,0,0
2023-04-01,Y56,"LONDON COMMISSIONING REGION",653,10986.22,0,0
2023-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1440,37396.55,0,0
2023-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",1833,59079.34,0,0
2023-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",1920,47070.11,0,0
2023-04-01,Y62,"NORTH WEST COMMISSIONING REGION",1981,10092.46,0,0
2023-04-01,Y60,"MIDLANDS COMMISSIONING REGION",2905,98719.98,0,0
2023-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3391,203616.11,0,0
2023-05-01,Y56,"LONDON COMMISSIONING REGION",750,11376.75,0,0
2023-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1565,41014.26,0,0
2023-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",1871,61844.8,0,0
2023-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",2017,49369.78,0,0
2023-05-01,Y62,"NORTH WEST COMMISSIONING REGION",2114,10123.8,0,0
2023-05-01,Y60,"MIDLANDS COMMISSIONING REGION",3054,106187.92,0,0
2023-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3581,221118.69,0,0
2023-06-01,Y56,"LONDON COMMISSIONING REGION",739,10567.34,0,0
2023-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1580,40239.85,0,0
2023-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",1871,58782.29,0,0
2023-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",1993,45917.88,0,0
2023-06-01,Y62,"NORTH WEST COMMISSIONING REGION",2166,10214.29,0,0
2023-06-01,Y60,"MIDLANDS COMMISSIONING REGION",3137,107658.81,0,0
2023-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3604,220550,0,0
2023-07-01,Y56,"LONDON COMMISSIONING REGION",789,10027.74,0,0
2023-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1505,34990.05,0,0
2023-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",1808,53131.62,0,0
2023-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",2017,45428,0,0
2023-07-01,Y62,"NORTH WEST COMMISSIONING REGION",2066,10302.35,0,0
2023-07-01,Y60,"MIDLANDS COMMISSIONING REGION",3013,92831.34,0,0
2023-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3540,190822.21,0,0
2023-08-01,Y56,"LONDON COMMISSIONING REGION",775,10329.45,0,0
2023-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1565,32220.43,0,0
2023-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",1799,50974.47,0,0
2023-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",2005,42375.7,0,0
2023-08-01,Y62,"NORTH WEST COMMISSIONING REGION",2140,10420.62,0,0
2023-08-01,Y60,"MIDLANDS COMMISSIONING REGION",3112,96322.46,0,0
2023-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3699,201035.99,0,0
2023-09-01,Y56,"LONDON COMMISSIONING REGION",735,8847.17,0,0
2023-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1545,36491.6,0,0
2023-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",1766,50614.91,0,0
2023-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",1919,44169.43,0,0
2023-09-01,Y62,"NORTH WEST COMMISSIONING REGION",2063,10436.19,0,0
2023-09-01,Y60,"MIDLANDS COMMISSIONING REGION",3005,95231.16,0,0
2023-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3484,186857.6,0,0
2023-10-01,Y56,"LONDON COMMISSIONING REGION",758,8523.33,0,0
2023-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1531,28715.83,0,0
2023-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",1816,44378.95,0,0
2023-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",1879,31912.43,0,0
2023-10-01,Y62,"NORTH WEST COMMISSIONING REGION",2079,8237.6,0,0
2023-10-01,Y60,"MIDLANDS COMMISSIONING REGION",2953,82117.07,0,0
2023-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3584,170410.53,0,0
